conversation_id,dialogue_id,dialogue_text,binary_label
4162,20180825-081502_364_live,"[Persuader] Hi! How are you today?
 [Persuadee] Hey there how's it going?
 [Persuader] Pretty good I am sitting on my desk enjoying this beautiful weather. How about you?
 [Persuadee] Today is beautiful!! I think it's time to take a walk a little later!
 [Persuader] That sounds like a great idea! How do you feel about children's charities?
 [Persuadee] It depends on the charity! There are some good ones and some that have turned out to be scams.
 [Persuader] I agree with that 100%. My charity of choice is Save The Children. Have you heard of that charity before?
 [Persuadee] I have not! Do you work for them or have you donated with them before?
 [Persuader] I donate to them regularly. They do so much good for under privileged kids.
 [Persuadee] What kind of stuff do they do to help the children? 
 [Persuader] They feed so many starving children. They do a lot for kids, you should visit their website. Www. URL 
 [Persuadee] Oh that's great!! I think children deserve all the help they can get. Is this an American charity?
 [Persuader] Yes it is! You know you can donate a portion of your payment from this directly to Save The Children. Would you be interested in that?
 [Persuadee] I would possibly be interested in that. How can I be sure that it will go where it's supposed to?
 [Persuader] The researchers have everything lined up with Save The Children. I am going to donate my payment.
 [Persuadee] What are the typical donations to the charity like?
 [Persuader] You can choose to donate any amount that you wish. Every little bit helps!
 [Persuadee] Unfortunately I am having some money troubles right now so it's a little hard for me to promise any significant amount of money at the moment.
 [Persuader] Something as small as .05 cpuld help. I understand financial strain I my self have been struggling. It is much easier for me to donate from this platform that to pay out of pocket, and it sounds like it would be easier for you as well. 
 [Persuadee] I would be interested in donating five cents. I could definitely do that. Sorry I can't donate more :(
 [Persuader] 05 is perfect! Thank you so much for your donation!",yes
4183,20180825-081646_781_live,"[Persuader] hi
 [Persuadee] hi!
 [Persuader] how can you donate
 [Persuadee] more or less around 1000$
 [Persuader] oh wow thats really good then
 [Persuadee] Yes, there are people who need it most
 [Persuader] i know they do
 [Persuadee] How much would you be able to donate?
 [Persuader] 5 to 6 dollars or more
 [Persuadee] and a year how much do you donate?
 [Persuader] i think 200
 [Persuadee] you must think that there are many people in the world who need resources and can not count on the ability to obtain them
 [Persuader] yes there is
 [Persuadee] What kind of charity would you donate the most?
 [Persuader] clothes and some type of money if i have
 [Persuadee] Do you think about donating toys to children?
 [Persuader] oh yes sometimes i do
 [Persuadee] Do you prefer to donate toys or clothes?
 [Persuader] i prefer clothes
 [Persuadee] Do you prefer to donate clothes or money?",no
4203,20180825-073809_134_live,"[Persuader] you should donate to save the children because its good for chilkdren
 [Persuadee] Why is it good for children?
 [Persuader] it helps them get what they need
 [Persuadee] Do you donate to it yourself?
 [Persuader] no i wish i could though
 [Persuadee] Do you have children? 
 [Persuader] yes i do
 [Persuadee] I think if I had children I would be more likely to donate.
 [Persuader] probably you would
 [Persuadee] Do you know how much is a good amount to donate?
 [Persuader] even if its only 1 dollar something helps
 [Persuadee] Okay I may be able to donate that kind of money, I do not make too much.
 [Persuader] me either i dont make to much
 [Persuadee] I think I will donate $5 a month and it will make me feel better.
 [Persuader] oh yes i think thats also good too
 [Persuadee] Yes donating can be self serving also because it makes you feel good in addition to helping others :)
 [Persuader] god bless me every time i donate
 [Persuadee] I think you should try to donate also, maybe just a dollar :)
 [Persuader] yep i always do sometimes
 [Persuadee] Okay then its settled, we will both donate! :D",yes
4223,20180825-075451_984_live,"[Persuader] Have you ever considered donating to Save the Children?
 [Persuadee] helping children without parents is the most altruistic thing we can do
 [Persuader] They can't do it without help. They promote children's rights and provide much needed relief.
 [Persuadee] in my church we help people no matter their age, but children are special for us
 [Persuader] The donation would be 100% tax deductible too
 [Persuadee] That's right, how do you help children?
 [Persuader] Nearly 5.6 million children die each year due to preventable causes. I help by giving money to them so that doesn't happen so often.
 [Persuadee] in one occasion trip to Latin America and there the situation is very sad, many children live in the street without anyone
 [Persuader] There are many different ways to help. You can make a one time donation, become a monthly donor, sponsor a child or even shop their catalog.
 [Persuadee] On what foundation can I sponsor?
 [Persuader] The organization is called Save the Children. 
 [Persuadee] This is, URL ??
 [Persuader] Yes, but you can make a donation here today. 
 [Persuadee] yes, I will do it
 [Persuader] You just have to let me know how much. You can choose any amount from your payment. If you donate 50 cents, I will match that 50 cents as well.
 [Persuadee] What is my payment? I want to donate everything
 [Persuader] I believe your bonus is $1.70
 [Persuadee] you make me feel sad :( it hurts me to see the picture of the children, I want to donate everything
 [Persuader] I know it is sad, but be happy there is such a great organization that is trying to help and that you are making a difference
 [Persuadee] That's right, thanks for showing me the page, I will help many children, today I want to sponsor 3
 [Persuader] How much do you want to donate on the chat today?",yes
4244,20180825-094831_466_live,"[Persuader] Hello
 [Persuadee] hello
 [Persuader] What is your profession
 [Persuadee] are you going to donate
 [Persuader] No not really
 [Persuadee] why not donate
 [Persuader] Are you going to donate?
 [Persuadee] probably not also
 [Persuader] It's for children. If you donate it will make a difference to lives if you are able too
 [Persuadee] i know but i dont think i can right now can you?
 [Persuader] Maybe like cents every bit helps
 [Persuadee] yeah i might also
 [Persuader] That's really good
 [Persuadee] yeah i know
 [Persuader] How many cents are you able to donate
 [Persuadee] 0.50 cents i can you
 [Persuader] Whatever this tasks make half of that
 [Persuadee] i guess so 
 [Persuader] That's the link of this task
 [Persuadee] yes it is",no
4264,20180825-073629_433_live,"[Persuader] Have you ever though about donating to Save the Children?
 [Persuadee] I have thought about it before. I've been approached by people on the street.
 [Persuader] It is a really great charity. It helps children who have been in crisis. 
 [Persuadee] Is the charity international? Or do they operate primarily in America?
 [Persuader] It donates all over the world including America.
 [Persuadee] What is the purpose of the charity?
 [Persuader] To help children in crisis. Right now they Stand Ready to Help Hawaii Kids and Families as Powerful Hurricane Lane Closes in 
 [Persuadee] That's really a great cause. Unfortunately I don't have much money right now to help.
 [Persuader] Anything is helpful. You can donate as little as a $1
 [Persuadee] I don't know that I can donate a dollar. I've been working really hard to save every dollar that I can to make sure I can pay my bills.
 [Persuader] You can donate right now right from your task payment
 [Persuadee] I don't know if I'd necessarily feel comfortable donating. I feel like a lot of charities squander the money and don't actually use all the donations for what is promised.
 [Persuader] If you donate from your task payment today the research team will collect all donations and send it to Save the Children.
 [Persuadee] Is there anyway that I can be guaranteed the money will go towards what is promised?
 [Persuader] No, you just have to trust the requester will do the right think
 [Persuadee] Are there any other charities I can donate to? Or is it just save the children?
 [Persuader] No, today is just the Save the Children. 
 [Persuadee] Is there any way that I could donate less than a dollar? I don't want to donate a dollar, but would consider donating something less.
 [Persuader] You can choose any amount from $0 to all of your payment for this task. So yes you can less
 [Persuadee] I would be willing to donate 5 cents today. I know it's not a lot, but it's all I'm willing to afford today.",yes
4284,20180825-070515_947_live,"[Persuader] what you think about save the children donation ?
 [Persuadee] I think it is a genuine organization who uses it's fundraising donations in the right way.
 [Persuader] you dont think anything bad is happening with this donation?
 [Persuadee] No I think they use most of their donations to actually help children. Do you believe they don't?
 [Persuader] i really dont have a real opinion , but the world is dirty and everybody cheat.
 [Persuadee] I think there are a lot of safeguards in organizations like this one that is set up to prevent such a thing.
 [Persuader] so you think to trust this organisation and help the children with donating in the future?
 [Persuadee] Yes, for sure. I think they are a trustworthy organization.
 [Persuader] did they ever did a big mistake that was all over the news?
 [Persuadee] I am not aware of that. In fact, I believe they were a top-rated children's charity the last couple years.
 [Persuader] did they collect a lot of money for the children's? 
 [Persuadee] I am pretty sure they do. Like me, I think people donate to more children's charities than anything else.
 [Persuader] i always thought that the money goes for other things and not the children , but i am spectral about this.
 [Persuadee] Well it takes personnel and resources to run any organization so I'm sure some of the money goes to that but I suspect more goes to the children.
 [Persuader] things must be always clear to the public eyes .
 [Persuadee] True, especially if you take part in donating. However, I usually just give where I feel I need to and if people use it the wrong way, I believe they will get what's coming to them.
 [Persuader] if what you say i true i agree with you completely. 
 [Persuadee] Maybe it is a blind trust but there's really no way to know for sure if they use the money correctly unless you are the person handling the money.
 [Persuader] blind trust it is. But i know for sure that they help a lot of children, the question is can they do more with that amount of money?
 [Persuadee] Well I'm sure there is always more that can be done. I just feel that if they help a few children get a better childhood then it is worth it. Children are our future.",no
4304,20180825-062219_874_live,"[Persuader] Hello
 [Persuadee] hi
 [Persuader] how are you today?
 [Persuadee] Doing Good. What about You ?
 [Persuader] Have you heard of the charity Saev the Children""
 [Persuadee] No. Can you help me with that.
 [Persuader] It is a charity that helps ensure children's basic rights to health, education, safety, etc
 [Persuadee] Okay. It's a very noble cause.
 [Persuader] Children in other countries don't have the advantages that we do such as access to the internet
 [Persuadee] Yeah totally agreed. Even they are not able to get good meal and got suffered from many malnutrition diseases.
 [Persuader] Yes, it is a very noble cause
 [Persuadee] But we can't help them directly. Most of time we have to depend on someone to help them.
 [Persuader] I would liek to ask if you would want to make small donation to this cause
 [Persuadee] I already did for some websites. Not interested right now to do so. Give me your details i will send you later on.
 [Persuader] It only needs to be a small donation and it will be deducted out of your task pay.
 [Persuadee] sorry but not now.
 [Persuader] ok, thankyou for your time.
 [Persuadee] Thanks. Nice Talking you.
 [Persuader] have a good day
 [Persuadee] you too. Bye",no
4324,20180825-044252_786_live,"[Persuader] have you heard of ""save the children""
 [Persuadee] I think, biut not sure. Tell me more.
 [Persuader] they help make sure children have the right to health care, education and safety. 
 [Persuadee] That is such a great cause
 [Persuader] yes it is and if you just donated a portion of what you make from this task it would be a big help
 [Persuadee] Well, I already donae to other charities so I'm not sure.
 [Persuader] I see children everyday even in my community who do not have enough to eat and they are not able to afford to go to the doctor. The only meal they get are the free meals from school. It would be worth even 5 or 10 cents to know these children are getting the basic things in life
 [Persuadee] Ok, I will do 5 cents of my task money.
 [Persuader] thank you so much for this. if you think about it 5 cents will buy pretty much nothing anymore but to this charity it means so much more. thanks again
 [Persuadee] No problem. i know it's not much, but wanted to do something.
 [Persuader] every little bit helps. I know they appreciate any donation big or small
 [Persuadee] I hope so, maybe I can do more in the future.
 [Persuader] their web address is URL if you want to check out even more of what they are about
 [Persuadee] I would love to do that. Then in the future, I can donate more.
 [Persuader] they even have something on their site that allows you to sponsor a child. that might be something that would interest you in the future
 [Persuadee] That would defintely interest me. The thought of that is very exciting.
 [Persuader] another thing on their site is a section that gives you ideas on different fundraisers you could have. there are some really good ideas that would be fun and for a good cause
 [Persuadee] Man, the site sounds good. I may want to volunteer my time as well instead of just money.
 [Persuader] that would be great. they are always in need of people to help spread the word about their charity
 [Persuadee] Ok, well thank you for your time and telling me about this wonderful organization.
 [Persuader] thank you again for the 5 cents donation. it means a lot",yes
4345,20180825-075627_48_live,"[Persuader] Hello, hope your great today. Have you heard of save the. Hold ten?
 [Persuadee] I'm doing well, thanks! Likewise to you. I have not heard of that charity.
 [Persuader] Save the children do amazing work with kind kids
 [Persuadee] How long has this charity been in existence?
 [Persuader] They have been providing great services for kids for over 10 years
 [Persuadee] How are they rated as a charity? Do you have access to their overhead and admin costs breakdown vs. what they actually spend on programs?
 [Persuader] if you go to save the children.com you can find all of that information 
 [Persuadee] Ah.. I see, you misspelled the charity at the beginning. I was wondering why you were talking about ""save the hold ten"" vs. ""save the children.""
 [Persuader] Sorry, typo!! If you would like to donate, it can come right out if your task mon y today
 [Persuadee] As I recall, for save the children, they were given a bad reputation back in the '90s due to their excessive spending on administration costs vs. program expenditures. It was quite the scandal and they became a watchword for bad charities.
 [Persuader] I believe they have gotten better the last few years! Would you like to donate 
 [Persuadee] No, there are other charities that do a much better job in my opinion that I already donate to, such as Compassion International and World Vision for international children's relief, and my local food shelter. I can participate directly through volunteer hours and I can also actually visit the children that I help through my family's donations. That's a big plus for me.
 [Persuader] Are you sure, you can do as little as 5 cents???
 [Persuadee] Amounts don't matter to me. Ethical charities do. I'm sorry, but I contributed to save the children back in the day before the scandal broke. I'm afraid for me, their reputation is still bad. Sorry, no.
 [Persuader] URL Is there website! You can check them out 
 [Persuadee] Actually, their own website may be a biased barometer of their giving. Perhaps a link to an organization or other agency that rates major charities would be more helpful.
 [Persuader] Ok, I disagree with you but see your point 
 [Persuadee] Believe me, if it were any charity besides ""save the children,"" you could have me donate my entire compensation, which isn\'t really all that much.
 [Persuader] Ok, thank you for your time!!!
 [Persuadee] Thank you ""PERSON_1""",no
4365,20180825-073813_141_live,"[Persuader] Have you ever heard of ""Save the Children""? It an agency that helps children in underdeveloped and developing countries.
 [Persuadee] No, I actually haven't . Do you have any more information about the organization that you could tell me?
 [Persuader] it is not sponsored or supported by any governmental agencies and it helps children abroad and within the US. You would be shocked at how many children live in poverty here in the United States.
 [Persuadee] I have an idea. Whats a more specific idea of what you do? How do you help? Whats their overall goal?
 [Persuader] Well, a very specific goal right is to help the children that are separated from their parents due to our current immigration problem. Can you imagine someone taking your small child away from you and not knowing where they are going, who is going to be caring for them, or if you will ever be able to see them again? As a mother, that thought is horrifying. 
 [Persuadee] It is horrifying, I could not even imagine. What do you need me to do?
 [Persuader] Save the Children has committed to providing some of the care and needs for these children until they can be reunited with their parents. Would you be willing to donate your pay for this task to Save the Children so they can continue to provide care for these misplaced children? 
 [Persuadee] My pay? As in my weekly paycheck? Or are there any other payment options, as I have bills to pay.
 [Persuader] No, but you could donate part of your pay for this particular task here. Say, maybe half of your payment for this task or even the whole thing?
 [Persuadee] I will happily donate my whole payment for this task. :)
 [Persuader] Thank you! Save the Children is a very reputable charity and your donation will mean so much!
 [Persuadee] I am so grateful there is a way for me to help financially!!!
 [Persuader] It really is a great charity and has been around for over 100 years! And while the current immigration crisis is a relatively new problem, they stand ready to help in whatever capacity they can.
 [Persuadee] That is fantastic to hear!!
 [Persuader] It has been a pleasure chatting with you and donating your task pay to this fine cause should get you some good Karma for the remainder of your day!!
 [Persuadee] Thank you! You will as well for all the hard work you're putting towards this magnificent charity. 
 [Persuader] You are quite welcome!!
 [Persuadee] You can send me the information with the email you have on file for me. :)
 [Persuader] ok, I will get it out to as soon as possible!
 [Persuadee] Thank you so much for your time and the effort you are putting towards this very reputable charity!!",yes
4385,20180825-073030_73_live,"[Persuader] Hi there how are you doing today?
 [Persuadee] I am doing great, how are you?
 [Persuader] I am doing really great today as well. How is the weather where you are?
 [Persuadee] It is beautiful here today. I have recently gotten involved in a charity for children. This charity helps under priveledge kids.
 [Persuader] Yes, that sounds wonderful! Have you worked with this charity before, or no?
 [Persuadee] No I haven't this is a new experience for me. I am learning quickly the importance of it and one dollar. Just one dollar can make a difference to these kids. Would this be something you would be willing to donate to?
 [Persuader] I will donate if you will. Are you also willing to give up part of your payment as well? If so, then you can count me in for $1.
 [Persuadee] I a absolutely am willing to give up my payment. These actions we take make all the difference to these kids. Thank you for your donation!
 [Persuader] Okay. Sounds good. What is the exact amount you are willing to give?
 [Persuadee] I will give a dollar. What amount are you willing to give?
 [Persuader] I am also willing to give $1. What are you hoping your donation helps with?
 [Persuadee] I am hoping this donation helps with feeding these children. 
 [Persuader] You are absolutely reading my mind. Hey, I forgot to ask what else you are up to today?
 [Persuadee] I am just enjoying the weather, what are you up to today?
 [Persuader] I am trying to get organized today. It is rainy here today so it seems like a good time. I am also going to look at the Save the Children site. Have you looked at it at all?. 
 [Persuadee] I have not been to the website yet, that sounds like something I need to do.
 [Persuader] You should look into it. Have you seen all of the news coverage about the storm in Hawaii?
 [Persuadee] I haven't watched the news much lately, but I have heard a little bit about it. Weather can be crazy!
 [Persuader] Well, it looks like this charity is already willing to help Hawaii out. I am really glad they are helping right away. How do you feel?
 [Persuadee] That is wonderful news! I am glad they are helping immediately as well. I believe this charity will do great things!",yes
4405,20180825-063753_619_live,"[Persuader] hi
 [Persuadee] How are you doing today?
 [Persuader] im doing good how are you
 [Persuadee] I am doing really good. How is the weather over by you today?
 [Persuader] rain and it is hot outside. 
 [Persuadee] Oh, interesting. It is rainy here too, but definitely not hot, but next week it will be. What are you up to today?
 [Persuader] today I am going to a baseball game. And just going to relax and have some fun.
 [Persuadee] Oh that sounds fun! I love baseball too! I am also thinking about fun. Hey are you interested in making a donation to Save the Children? 
 [Persuader] Yes I believe that making a donation to save the children is moral and helps children that are in need of clothing food and shelter
 [Persuadee] Yes, I feel the exact same way too! I am glad we are on the same page. How much would you like to donate?
 [Persuader] i like to donate about 0.50 cents towards the organization
 [Persuadee] Oh that is great. Also, I forgot to ask, do you like basketball or football?
 [Persuader] football I like better. to be honest. And for save the children I try and encourage everyone to make even a small donation to help children out. 
 [Persuadee] Yes, oh I would like to donate as well. 
 [Persuader] me 2. I would donate around 0.50 cents. How much would you donate?
 [Persuadee] I think I would also like to donate .50. Is that going to be enough?
 [Persuader] Yes, that is adequate
 [Persuadee] Oh great I am glad to be helping out it makes me so happy. Do you think the money will get sent right aay?
 [Persuader] I think it would be sent the same day to Save the Children
 [Persuadee] I am very glad to hear this about the charity. Are you as well?
 [Persuader] I am very glad that this charity is here. We need something to help children.",yes
4426,20180825-073559_995_live,"[Persuader] Hello?
 [Persuadee] hi
 [Persuader] How are you today?
 [Persuadee] good how about you?
 [Persuader] I am well, thank you! Glad you are doing well also. Have you heard of the charity called Save the Children?
 [Persuadee] i have not, can you tell me more?
 [Persuader] It is an international charity that helps children in need all around the world. These children have been victims of war, famine, and poverty. Does this sound like a good charity?
 [Persuadee] definitely, have you donated to them?
 [Persuader] I have. 86% of the donations go directly to the programs that help the children. Do you believe that children in need deserve help from others?
 [Persuadee] yes i do
 [Persuader] Great! Donations made from people like you can directly improve the lives of thousands of children all over the world. Even a small donation makes a big difference. Have you ever donated money to a charity before?
 [Persuadee] yes i have. a few times
 [Persuader] That's great! Donating your payment from this task to Save the Children would make a big difference in a child's life today. You said earlier you believe children in need deserve help from others. Would you be willing to donate your payment from this task to the charity to help a child?
 [Persuadee] sure would love to
 [Persuader] Awesome! The research team collects all donations from this task and send them to Save the Children.How much of your payment would you be willing to donate? You can choose any amount from $0 to the entire payment.
 [Persuadee] let's do 1
 [Persuader] Great, thank you! Save the Children is a worldwide charity that give children access to healthcare, safety, and advocacy thanks to donations like yours. Do you have any other questions?
 [Persuadee] i do not
 [Persuader] Ok, thank you for your time and donation, have a great day!
 [Persuadee] great you too",yes
4446,20180825-065411_526_live,"[Persuader] will you donate some of your payment to save the children?
 [Persuadee] Yes, I would donate some of my payment to help save children. How about you? Are we supposed to mutually agree to both give a certain amount? 
 [Persuader] No but this doesn't end till you do. You have to name a specific amount then I match it. Do small I think
 [Persuadee] I would be willing to give 10 cents of the 30 cent payment to help save children.
 [Persuader] The research team will collect all donations and send it to Save the Children.
 [Persuadee] I'm good with them doing that. Like mentioned I'm willing to give 10 cents of the 30 cents.
 [Persuader] The research team will collect all donations and send it to Save the Children.
 [Persuadee] Are you willing to match my 10 cent donation to Save the Children
 [Persuader] Yes I will match your 10 cent donation
 [Persuadee] Okay, so we are in agreement on the amount and donating, what else do we need to discuss? More about the charity? The instructions weren't super clear on my end.
 [Persuader] Mine either. Gah! I just copied and pasted what they said. maybe say ""I will donate .10 of my .30 payment.""
 [Persuadee] I will donate 10 cents of my 30 cent payment. You should type the same thing and if perhaps if you know anything about the charity, share it?
 [Persuader] This is a great charity and I will match you .10 cent payment.
 [Persuadee] Okay, so we are in agreement on the payment to the charity. I assume save the children would be able helping children in three world countries. I wish they were way more specific in the instructions on both ends.
 [Persuader] Aha their are 10 minimum chat turns required, we are almost there. I will match .10 cents
 [Persuadee] oh, I didn't know that I just assumed if we reached an agreement before that they would let us advance. What do you know about this charity?
 [Persuader] It supports childrens rights worldwide. The research team will collect all donations and send it to Save the Children
 [Persuadee] oh so specifically in third world countries were they are mistreated or does it include first world countries as well?
 [Persuader] Yes working in Syria right now. The research team will collect all donations and send it to Save the Children
 [Persuadee] Yes, they need all the help they can get there after the missiles and chemical attacks",yes
4466,20180825-084254_215_live,"[Persuader] Do you know what Save the Children is?
 [Persuadee] I have heard about it. What do you know about it?
 [Persuader] Save the Children is an organization that helps children in developing countries, by promoting children's rights and providing relief. I think they help pay for their education and other necessities.
 [Persuadee] Do you have any experince dealing with them at all?
 [Persuader] I personally haven't ever dealt with them, I have just seen a lot of commercials and heard about the organization for many years.
 [Persuadee] I have heard that they work hard to give kids a better life.
 [Persuader] Yes, I have heard that about them too. I have thought about donating before, but never got around to it. Would you be willing to donate some, or all, of your payment from this task to Save the Children?
 [Persuadee] Yes, I think I would be will to donate to the cause.
 [Persuader] I think I would be willing to as well. It appears that there is an option to donate some of your earnings, and the research team will collect all donations and send it to Save the Children :)
 [Persuadee] Oh that is really a great idea. I think I would be able to donate some of my earnings. Would $1 help at all?
 [Persuader] That sounds great! I'm guessing you would input your donation amount at the end of the task.
 [Persuadee] I would be glad to. How much are you giving?
 [Persuader] I'm going to give $1 as well :)
 [Persuadee] Well that is really great. It sounds like a great charity. I think they might even help in Hawaii with the recent floods, don't you think? I bet the kids there are in need.
 [Persuader] Yeah, I think they are doing some really important work! I'm not sure exactly how the donations they get are distributed and if it only goes to developing countries, or also to disaster relief.
 [Persuadee] Yes, I'm not sure either, but it just kills me to know there are ids suffering. How do you feel?
 [Persuader] I feel the same. It makes me so sad to know that some children are having a hard time even finding clean water to drink. I think it's important for those of us in a first world country to help, but it's also so easy to overlook these things. I know I have.
 [Persuadee] Yes, sometimes I feel a little guilty that I have it so easy. I can not imagine food or clothing being a luxury. Can you?
 [Persuader] I can't imagine that either. Those are things I've just always had, so sometimes I feel guilty that I haven't tried to do more to help others.
 [Persuadee] Yes, it really does cause feelings of guilt!
 [Persuader] I completely agree! It's not that we don't all have our own struggles, but it's just on a completely different level.",yes
4487,20180825-081402_621_live,"[Persuader] Hello, have you have thought of donating to the Save the Children?
 [Persuadee] I have considered it. Have you ever considered donating to Riley Children's hospital?
 [Persuader] No, I haven't. Did you know that you can donate to the Save the Children today right from this task.
 [Persuadee] I did not. I am really hoping you would consider donating to Riley Children's hospital. 
 [Persuader] Yes, you can donate from $0 to all of your payment from this task to the Save the Children today.
 [Persuadee] My heart is really with Riley Children's Hospital. They do great things for children with cancer/diseases. Would you consider donating to them instead.
 [Persuader] I really have my heart on the Save the Children and the fact that it can be done right from the task makes it so much easier
 [Persuadee] That may be true, but I do like Riley Children's hospital as it is local to my area.
 [Persuader] The Save the Children helps people all over the world including here in Amercian
 [Persuadee] Yes, but I like to see where my money is going to help. I think we need to help those here first. There is so much poverty and sickness here.
 [Persuader] Yes, there is. And I understand wanting to see it done local. The Save the Children is on stand by to help the children of Hawaii right now for the Hurricane Lane
 [Persuadee] I might reconsider donating then.
 [Persuader] You can donate anywhere from $0 to all of your task payment today. 
 [Persuadee] I might be able to manage a little today.
 [Persuader] That is awesome. How much would you like to donate today?
 [Persuadee] I can't manage much as I am short on cash
 [Persuader] If you donate right now from your task payment then you are donating money that you don't even have yet.
 [Persuadee] This is true. Ok, since it's the hurricane victims. I will make a donation
 [Persuader] How much would you be willing to donate today? 
 [Persuadee] I can do the .30 I will be making from this task.",yes
4507,20180825-043341_782_live,"[Persuader] Hi, how much do you like to donate to the charity now
 [Persuadee] I would definitely donate because I often donate to charities
 [Persuader] This donation will go to Save the children
 [Persuadee] This is a worthy organization because many children receive some benefits
 [Persuader] Can you specify the amount of donation
 [Persuadee] I would donate $10 to this charity
 [Persuader] ok fine. The research team would collect the donations
 [Persuadee] ok great-who is the research team?
 [Persuader] The researxh team will contact you
 [Persuadee] Ok-thanks-I will be waiting to hear from them
 [Persuader] Fine anything you want to know about the Save the children
 [Persuadee] I have seen information about this organization before
 [Persuader] To brief you again Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
 [Persuadee] Yes, it is a worthy organization and I do believe that it helps in many substantial ways.
 [Persuader] Donation to this organisation is essential to help ensuring children's rights to health, education, safety, etc. 
 [Persuadee] The donations to heal and help with health issues is very crucial
 [Persuader] For instance, millions of Syrian children have grown up facing the daily threat of violence.
 [Persuadee] Yes- the war in Syria had traumatized many children
 [Persuader] In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. 
 [Persuadee] yes, I think I have told about my donation and now waiting for the conversation to end. Thanks.",yes
4527,20180825-080452_233_live,"[Persuader] what you think about charity? 
 [Persuadee] I think that it is good for people to donate to charity, especially one that will help children.
 [Persuader] yes, do you think the money goes to the children?
 [Persuadee] I think it depends on the charity. I think there is sometimes charities that are not as transparent about where the donations go. 
 [Persuader] so some charities steal and some do the gods work?
 [Persuadee] I don't know that I would consider it stealing. I think that some charities use funds for things other than direct support. I think it is the donaters responsibility to research ahead of their donation
 [Persuader] if they get couch what would be the sentence? 
 [Persuadee] If they got caught stealing from a charity? or if they just don't use the funds correctly. I think it would be two different things
 [Persuader] the firs question, If they got caught stealing from a charity?
 [Persuadee] If they got caught stealing from a charity they should go to jail. For how long depends on how much money they stole though
 [Persuader] and if they dont manage the funds correctly ?
 [Persuadee] I don't think there should be a legal punishment for that. That would result in them losing their position
 [Persuader] you think that the money managing and where the money go must be transparent?
 [Persuadee] Yes. If much of the donation goes to overhead costs, then people who are donating should be aware of that
 [Persuader] did happen something recently about a charity fraud? 
 [Persuadee] Not that I am aware of. I have not heard anything about that
 [Persuader] what was the most amount collected in a charity?
 [Persuadee] The most amount ever? A lot - Paypal raised like 48 million online for charity a few years ago. But any long running charities that are successful probably far exceed that 
 [Persuader] last question, what is your impressions about save the children charity?
 [Persuadee] I think they are a good organization that does important work",no
4547,20180825-075630_493_live,"[Persuader] Hi! How are you doing today?
 [Persuadee] I'm doing well. How about you?
 [Persuader] I am great, just enjoying some coffee on my deck. How is the weather for you?
 [Persuadee] It's cloudy a lot, but otherwise fine. I was just looking through the morning mail. A request by a children's charity for a donation.
 [Persuader] Which charity was the flyer from? The charity I always donate to is called Save The Children. They do wonders for under privileged kids.
 [Persuadee] I think it was from Save The Children. So you think they do some actual good?
 [Persuader] They do for sure. They feed so Many starving kids and are quick to respond to any crisis. 
 [Persuadee] That's encouraging. Do you usually donate? They're asking for $50, I was thinking more like $20.
 [Persuader] I do donate regularly to them. In fact if you are wanting to donate you can donate a portion of your payment from this directly to Save The Children. Is that something you would be willing to do?
 [Persuadee] That's a thought. I guess I could do that. Maybe 1/2 of the payment. 
 [Persuader] That is wonderful! So you are willing to donate half of your payment? I will also donate mine.
 [Persuadee] Okay. Let's do that then.
 [Persuader] Great! These donations will be able to help so many children! 
 [Persuadee] That's the goal, for sure.
 [Persuader] It absolutely is! I just want to thank you for helping out this great charity.
 [Persuadee] Glad to help. I have a needy child of my own, and know how desperate that can make you feel.
 [Persuader] Absolutely! I hope you enjoy your day, and if you would like to learn more about this charity, you can visit their website. 
 [Persuadee] I may do that. Enjoy your day also.
 [Persuader] Thank you! 
 [Persuadee] You are welcome.",yes
4567,20180825-065106_23_live,"[Persuader] Hello?
 [Persuadee] Hello. I hope you are well.
 [Persuader] Same, would you like to donate to Save the children?
 [Persuadee] I think it is very important to help children that are less fortunate. Tell me more about ""Save the children.""
 [Persuader] Your donation will be directly deducted from your task payment. It would do a great help with your donation.
 [Persuadee] What service does this charity provide? 
 [Persuader] Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
 [Persuadee] I like the sound of that. Does it work by sponsoring a specific child who you get to know or does everything run through the organization?
 [Persuader] he money goes to the charity as a whole not to a particular kid, so when you donate you know you helping more than one child.
 [Persuadee] That makes sense and I do like the money to be spread to everyone. Is this primarily in African and South America?
 [Persuader] Yes, as well as other places also...How much would you like to donate?
 [Persuadee] How do we know that our donation is reaching those in need?
 [Persuader] For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. Your donation would be a small part in keeping the children safe from the violence.
 [Persuadee] I hope that is the case as I hate to read about children in danger. Is this donation a one-time thing?
 [Persuader] Yes, this donation is a one time thing. But if you like to continue donating your welcome to do so, how much would you like to donate?
 [Persuadee] I think I could donate $5.00.
 [Persuader] Ok, $5 is a great amount make sure when its time to donate you deliver and the children will be proud. Thank you
 [Persuadee] You are welcome; anything for the children I say!
 [Persuader] Your a great person and thanks again, have a nice day.
 [Persuadee] I hope you have a great day as well!",yes
